FC,canonical_smiles
-0.127418545,CO[C@H]1CC[C@@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](C)C(=O)N(C)C[C@@H]1O2)C#N
0.162599466,C(CN1CCOCC1)Nc1cc2CCCc3ccccc3-c2nn1
0.159827359,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)CC1CC1
0.183609087,O[C@H]1COC[C@H]2O[C@@H](CC(=O)NCc3ccccc3Cl)CC[C@@H]2N(Cc2nccs2)C1
0.081120856,NC(=O)OCC(O)COc1ccc(Cl)cc1
0.144858757,CC(C)CC(=O)c1c(O)c(CC=C(C)C)c(O)c2c(cc(=O)oc12)c3ccccc3
0.049817473,CC(C)(C)Cn1c(N)nc2ccc(nc12)-c1[nH]c(nc1-c1ccc(F)cc1)C(C)(C)C
-0.038828804,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O
0.218220602,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@H]2N(Cc2ccc3OCOc3c2)C1
-0.016967862,CC(O)C1C2SC(C3CCCO3)=C(N2C1=O)C(O)=O
-0.051801337,OC[C@H]1O[C@@H](CC(=O)NCc2cc(F)cc(F)c2)C=C[C@@H]1NC(=O)c1ccccn1
-0.027873008,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12
-0.027441636,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1
0.117452994,CCC(=O)N[C@@H]1CC[C@@H](CC(=O)NCc2ccccc2F)O[C@H]1CO
-0.050710072,CCCCCC=CC=C1/[C@@H](CC=CCCCC(O)=O)C=CC1=O
0.068951986,COc1ccc(cc1)S(=O)(=O)Nc2ccc3O[C@@H](CN(C)Cc4ccc(cc4)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2
0.047047048,CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1
-0.574123069,CCOc1ccc(cc1OCC)c2nc(no2)c3ccncc3
-0.135972044,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)C)cc2C1=O
-0.030307409,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
0.020750852,COc1cc(O)c(C(=O)C)c(OC)c1
0.074841433,Oc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O
-0.006810494,C[C@@H]1ON([C@@H]([C@H]1C(=O)O)c2ccccc2)c3ccccc3
0.007813617,Nc1ncnc2OCCN(c3ccc(cc3)[C@H]3CC[C@H](CC(O)=O)CC3)C(=O)c12
-0.030460867,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12
0.076037479,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C
0.037396377,CS(=O)(=O)c1ccc(cc1)-c1cc(Br)sc1-c1ccc(F)cc1
-0.003095469,Nc1c2CCCc2nc2CCCCc12
0.121999127,CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1
0.043074208,C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N
-0.075032914,C[C@@H]1CCN([C@@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)c1cccc2CC(C)CNc12
-0.0034153,CCc1ccc2nc(Nc3nc(=O)c4ccccc4[nH]3)nc(C)c2c1
0.124861728,CCN1CCCC1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC
0.286036993,COc1ccc(cc1)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)NC(C)C
0.040204936,O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1
-0.171035485,CNC(NCCSCc1ccc(CN(C)C)o1)=C[N+]([O-])=O
0.066915773,CCC(=O)N1C[C@]2(CCN(Cc3ccc(Cl)cc3)CC2)c2c([C@H]1CO)n(C)c1cc(OC)ccc21
-0.16983691,Ic1cccc2c(cccc12)S(=O)(=O)N3CCCNCC3
-0.021084805,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
-0.080281048,Nc1nc2ccc(Cl)cc2c2nc(nn12)-c1ccco1
-0.368503714,Cc1onc(C(=O)N2CCN(CC2)C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)c1[N+]([O-])=O
-0.00454656,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1
0.097733464,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
-0.055239674,Nc1nc(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2[nH]1
-0.011157704,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
0.106189767,Clc1ccc(CN(CCCNC(=S)NCCCc2c[nH]cn2)c3ccc(Br)cn3)cc1Cl
0.054304462,COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@@H](CC(=O)NCc5ccncc5)O[C@H]4CO)c3c2)cc1
0.189569799,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@@H](C)NC[C@H]1C
0.027864897,COc1ccc(cc1)S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)CC[C@H]12
0.316915589,CN1[C@@H]2CC[C@H](CC(=O)NCCc3ccncc3)O[C@@H]2COc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2C1=O
0.011204744,CCCC[C@@H](C)/C=C(C)/C=C(C)/C(=O)NC1=C[C@@](O)(C=CC=CC=CC(=O)NC2C(=O)CCC2=O)[C@@H]3O[C@@H]3C1=O
0.253169113,CN(C)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccncc2)O1
0.017304532,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccncc2)Oc2c(NC(=O)C3CC3)cccc2C1=O
0.190153756,CCCNC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)CC1CC1)c1ccccc1
0.200272452,OC[C@@H]1O[C@@H](CC(=O)Nc2ccccc2)CC[C@H]1NC(=O)C1CC1
0.148087899,COC(=O)C1=C(C)NC(C)=C([C@H]1c1ccccc1C(F)(F)F)[N+]([O-])=O
0.031575337,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1
0.225800608,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=C/C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O
-0.039989669,Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1
0.159181121,CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@H](C)[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@H]1O2)OC
0.161916417,CCCNC(=O)N1[C@@H]2Cn3c(ccc(-c4ccccc4OC)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NCC
-0.06166661,COc1ccc(cc1)C(=O)N1CCCC1=O
0.033779695,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1
0.123774851,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O
-0.041566774,OC(=O)c1ccc(OCCn2ccnc2)cc1
-0.07175662,C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)[C@@H]1CCCO1
0.205340327,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c3sc(c(CN(C)Cc4ccccc4)c3c1=O)c5ccc(NC(=O)C(C)C)cc5
0.059619147,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12
-1.026249305,CC1(C)C(=O)NN=C1c1ccc(cc1)N1CCOCC1
-0.515224075,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c3oc(cc4=O)N3CCOCC3)c3sc4ccccc4c23)CC1
-0.052509277,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1
0.014509569,Cc1ccc(cc1)S(=O)(=O)C=CC#N
0.359649067,COc1ccc2c3c([C@H](CO)N(CC4CC4)C[C@]33CN(C3)S(=O)(=O)c3cn(C)cn3)n(C)c2c1
-0.078805174,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
0.096168566,C[C@@H](NC(=O)C[C@H]1O[C@H](CO)[C@H](NC(=O)Cc2ccccn2)C=C1)c1ccccc1
-0.257824597,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1
0.425066003,CC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2CCC(F)(F)F)c1ccc(cc1)-c1cccc(c1)C#N
0.011373155,OC[C@H]1O[C@@H](CC(=O)N2CCc3ccccc3C2)C[C@@H]4[C@H]1Oc5ccc(NC(=O)Cc6ccncc6)cc45
-0.007189331,Cc1ccc(C=NNC(=O)c2ccccc2Oc2ccccc2)o1
-0.000929268,CN1CCN(CC1)c1c(F)cc2c3c1OCN(C)n3cc(C(O)=O)c2=O
0.000894558,NCC[C@H]1CC[C@H](NC(=O)Nc2ccc(F)cc2)[C@@H](CO)O1
-0.066270079,OC[C@@H]1O[C@H](CC(=O)NCc2cccc(F)c2)CC[C@@H]1NC(=O)CN1CCOCC1
-0.26746707,CCCC(=O)Nc1ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC
-0.047091286,CN(C)CCCN1c2cc(Cl)ccc2Sc2cc(O)c(O)cc12
-0.201894255,OC[C@H]1O[C@H](CC(=O)NCc2ccccc2F)C=C[C@@H]1NC(=O)c1cnccn1
-0.131054401,NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O
0.072077263,COC(OC)[C@]12O[C@@H]3[C@H](O1)[C@@](O)(Oc1c3c(C)cc3c(OC)c4[C@@H](O)C[C@H](O)C(=O)c4c(O)c13)[C@@]21CO1
-0.187254035,Brc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1
0.196416625,OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@H]2N(CCC(F)(F)F)[C@H]1C(=O)NCc1ccc(F)cc1
-0.079561848,O[C@H]1C=C2[C@@H](NC(=O)c3c(O)c4OCOc4cc23)[C@H](O)[C@@H]1O
-0.121721108,Fc1cc(cc(F)c1F)C(=O)OCC#CCSc1nnc(o1)-c1cccc2ccccc12
0.204606416,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2)Oc3ccc(cc3CC1=O)N(C)C
0.056633108,CCCCCCc1ccc(O)cc1O
-0.163275422,C1Cc2c(CN1)[nH]c3ccccc23
0.034926725,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
-0.205311244,Cc1cc(C)c(c(C)c1)S(=O)(=O)NCC(=O)O
0.114860413,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
-0.01584718,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
0.176955161,Cc1ccc(cc1)-c1nn(cc1C=C1SC(=S)N(CCS(O)(=O)=O)C1=O)-c1ccccc1
0.003124795,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O
-0.003637954,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4c(NC(=O)c5ccncc5)cccc4C1=O
-0.014599499,OC[C@H]1O[C@@H](CC(=O)NCc2cccnc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)NC3CCCCC3)cc21
-0.024044009,COc1cc(CCc2cc(NC(=O)c3ccc(cc3)N3C[C@H](C)N[C@H](C)C3)n[nH]2)cc(OC)c1
-0.001849339,CC1=CCC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
0.153602581,NC(=O)c1ncn(C2OC(COP(O)(O)=O)C(O)C2O)c1N
-0.005083096,COc1ccc2n([Mg]n3c(nc4cc(OC)ccc34)S(=O)Cc5ncc(C)c(OC)c5C)c(nc2c1)S(=O)Cc6ncc(C)c(OC)c6C
-0.179736575,NC(CCC(O)=O)C(=O)N1CCC[C@H]1B(O)O
-0.142780264,Cn1c(=NC(=O)CCl)sc2ccccc12
-0.012225347,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
-0.086137826,O=C(Sc1cccc2ncccc12)c3ccccc3
-0.059848587,COc1ccc(NC(=O)c2ccccc2SCc2ccccc2)cc1
-0.042175263,COc1ccc(cc1)S(=O)(=O)N(C)C[C@H]2OCc3cn(CCCC(=O)N(C[C@@H]2C)[C@H](C)CO)nn3
-0.016350023,O=c1cccc2C3CNC[C@@H](C3)Cn12
0.169703356,OC[C@@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)C#Cc1cccnc1
0.0457681,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O
-0.090739448,FC(F)(F)c1cccc(Nc2ncccc2C(=O)OC2OC(=O)c3ccccc23)c1
-0.128028538,COc1cc2[nH]nnc2cc1C(=O)NCC1CCCN1CC=C
0.261470883,ONC(=O)CCCCCC(=O)N/N=C/c1ccc(o1)S(=O)(=O)O
0.0110136,O=C(N1C[C@H]2N[C@@H](C1)[C@H]2c1ccc(C=Cc2ccccc2)cc1)c1ccc2OCOc2c1
-0.082767125,CC1=CC(=O)c2ccccc2C1=O
0.129036224,CCCCCCN1CCN(CC1)c2cccc(Cl)c2
0.07562193,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCCCC[C@H](C)Oc2ccc(NC(=O)c3ccncc3)cc2C1=O
-0.013083507,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C
0.023209655,COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C
0.007978555,CC(C)(C)c1onc(O)c1CC(N)C(O)=O
0.26504532,CCCN1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(-c4cncnc4)c3=O)[C@H]12)C(=O)OC
0.027453973,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C
-0.090333297,ONC(=O)CCCCCC(=O)NN=Cc1ccc(cc1)-c1ccncc1
-0.111558513,CC(C)CNC(=O)[C@]1(CC(=O)N(CC2(CC3CC4CC(C3)C2)C4)[C@@H]1c5ccc(CO)cc5)c6ccc(cc6)[N+](=O)[O-]
0.368909521,CCc1cnc(s1)N1[C@@H](CO)[C@@H]([C@@H]1C#N)c1ccc(cc1)C1=CCCCC1
-0.154693741,CCCN1CCN(CC1)c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N
0.119178938,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.OC(C(O)C(O)C(=O)O)C(O)C(=O)O
0.068572422,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
-0.013572311,OC[C@H]1O[C@@H](CCNC(=O)Nc2ccc(Cl)cc2)CC[C@H]1NC(=O)c1cnccn1
-0.008348212,COc1ccc(C(=O)c2ccccc2)c(O)c1
-0.021784214,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
-0.097806613,CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1
-0.068457689,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@H](C)Oc2ccc(NC(=O)Nc3ccc(cc3)C(F)(F)F)cc2C1=O
-0.053448668,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O
0.056920356,OC1O[C@@H]2COC(O[C@H]2[C@H](O)[C@H]1O)c1ccccc1
-0.00774622,Clc1ccc(Cn2ncc3c(ncnc23)N2CCN(CC2)c2ccccc2)cc1
-0.047506148,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2C(C)(C)C)c(O)c(O)c1O
-0.137982059,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O
0.059309387,CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc12
0.015311583,O=S(=O)(N1CCCNCC1)c1cccc2cnccc12
0.074009335,COCC(=O)N(C)C[C@H]1Oc2cc(C#Cc3cccnc3)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
0.054545993,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc2ccc(cc2C1=O)N(C)C
0.033576144,OC[C@@H]1O[C@H](CC(=O)N2CCOCC2)C=C[C@@H]1NC(=O)Nc1ccc(F)cc1
0.185326836,COc1ccc(CN(C)C[C@H]2Oc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1
0.078890584,Clc1cccc(C=NC=Nc2cccc(Cl)c2)c1
0.195183145,CCCN(CCC)c1nc(N)c2ccccc2n1
-0.054568181,CCS(=O)(=O)Nc1ccc2OC[C@H](C)N(C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC)C(=O)c1ccc2OCOc2c1
0.22012993,CCCN1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(-c4cncnc4)c3=O)[C@H]12)C(=O)OC
-0.036605744,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F
-0.07235236,OCCCOc1ccc(cc1)C2=N[C@@]3(Cc4ccccc4)[C@@H](O2)c5ccccc5CN(C(=O)c6ccccc6)C3=O
0.181813247,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1
0.040696418,OC[C@H]1O[C@H](CC(=O)NCc2ccc(cc2)-c2ccccc2)C=C[C@@H]1NC(=O)Nc1ccccc1F
-0.053923842,COc1ccc(cc1NS(=O)(=O)c1cc(Cl)cc(Cl)c1O)-c1ccccc1
0.059884946,CN1C[C@H]2[C@H](C1)c1cc(Cl)ccc1Oc1ccccc21
0.118640382,C[C@H]1[C@H](OC(=O)CCC=CC[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)N1C)c1ccccc1
-0.068183095,CCCC(=O)Nc1ccc2c(OC[C@@H](C)N(Cc3ccncc3)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1
0.055091803,CN(C)C(=O)C[C@@H]1CC[C@H](NC(=O)C2CCOCC2)[C@H](CO)O1
0.050304638,O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12
-0.164537126,CCN(CC)C(=O)c1ccc(O)c(OC)c1
-0.140850335,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(O)=O)cc1
0.083251431,CC[C@H]1N(C2CCCC2)c2nc(Nc3ccc(cc3OC)C(=O)NC3CCN(C)CC3)ncc2N(C)C1=O
-0.235304619,CC(C)(C)OC(=O)CC[C@]12N=C(O[C@@H]2c3ccccc3CN(CCS(=O)(=O)c4ccccc4)C1=O)c5ccc(OCCCO)cc5
0.059009168,CC(C)ON([C@H](C(C)C)C(=O)NO)S(=O)(=O)c1ccc(cc1)c2ccccc2
-0.026591569,OC[C@H]1O[C@H](CC(=O)N2CCOCC2)CC[C@H]1NC(=O)c1ccccn1
-0.027051748,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1
0.083668201,C[C@H](NC(=O)C[C@@H]1O[C@@H](CO)[C@H](NC(=O)Cc2ccccn2)C=C1)c1ccccc1
0.008986524,COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC
0.278038867,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
-0.1578467,Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1
-0.150717159,CC(N)C1CCC(CC1)C(=O)Nc2ccncc2
0.093995889,O=c1[nH]c(nc2ccccc12)N3CCCC3
-0.1525474,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)C4CC4)cc3CC1=O
-0.025222442,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
0.022027947,Clc1cc(Cl)c(OCC(=O)NN=Cc2ccc[nH]2)c(Cl)c1
0.199628497,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CC2)Oc2ccc(NC(=O)CCC(F)(F)F)cc2CC1=O
-0.028378211,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc3ccccc3c2)OCc2cnnn2CCCC1=O
0.00954233,CC(C)n1c(C=C[C@@H](O)C[C@@H](O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12
0.187791044,Cc1ccc(OCCn2c(CCNC(=O)C3CCCCC3)nc3ccccc23)cc1
-0.033683725,CN1C[C@H]2[C@H](C1)c1cc(Cl)ccc1Oc1ccccc21
0.167924723,OC[C@@H]1[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@@H]([C@H]1C(=O)NCc1cccc(F)c1)N2CC1CC1
0.01372861,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
0.066528815,COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
-0.132798437,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(O)=O)cc2)c(OC)c1
-0.005508745,COCCNC(=O)C[C@H]1CC[C@H](NC(=O)NC2CCCCC2)[C@@H](CO)O1
-0.000607548,C[C@@H]1C[C@H](C2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@H]2[C@@H]1C)C(O)=O
0.07038216,CN(C)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1
-0.176842726,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(C=C/C(=O)NNc2cnccn2)n1
-0.059604978,OC1(CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F
0.026188383,CCCC#Cc1cnc2O[C@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
-0.071462665,CCCn1c(=O)n(CC)c2nc([nH]c2c1=O)-c1cnn(Cc2cccc(c2)C(F)(F)F)c1
-0.076227542,OS(=O)(=O)CCN1C(=S)SC(=C/c2cn(nc2-c2ccc(cc2)S(=O)(=O)N2CCCCC2)-c2ccccc2)C1=O
-0.107104217,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(=O)O)OCc3ccccc3-c4ccccc4C1=O
0.224586957,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@@H]2N=C1C(C)=C1N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12
-0.03937932,Cc1cccc(CCN2CCC(CC2)C(=O)c2ccc(NS(C)(=O)=O)cc2)n1
-0.123070297,COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1
0.074430199,COc1ccc(cc1)S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N(C[C@H]2C)[C@H](C)CO
-0.067859958,CC1CCCC=C/C2CC(O)CC2C(O)C=C/C(=O)O1
0.287810692,Cc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2S(=O)(=O)c1ccc(C)cc1
-0.423181526,OCc1ccc(CO[C@H]2C[C@H](C=C(O2)C(=O)N3CCCCC3)c4csc5ccccc45)cc1
-0.026436676,CC=Cc1ccc(cc1)[C@@H]1[C@H](CO)N2[C@@H]1CN(Cc1ccccc1)CC2=O
-0.066550345,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F
-0.007291142,NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1
-0.036404727,COc1cccc(c1)c2cc(NCc3ccc4OCOc4c3)nc(N)n2
0.1039869,[O-][N+](=O)c1ccc2NC(=O)C3(NNc4ccccc4O3)c2c1
0.112025709,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1
-0.011658174,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O
-0.024782886,CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]1[C@@H]2C(=O)N(C1=O)c1ccc(C#N)c(c1)C(F)(F)F
0.209707822,C[C@H](O)C(=O)Nc1ccc2N(CC=C)C(=O)[C@]3(O[C@H](CCO)[C@H]([C@@H]3C)[Si](C)(C)F)c2c1
-0.10760211,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c2ccc(O)cc2
-0.018784875,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F
